Domain ascore,Domain score,Domain trust score,Domain,Backlinks,IP Address,Country,First seen,Last seen
81,56,62,mirror.co.uk,89,184.25.253.250,nl,2016-12-20,2018-11-20
81,54,61,examiner.com,1,108.166.10.199,us,2016-04-10,2018-10-19
81,56,63,oup.com,1,173.254.190.144,us,2018-10-13,2018-11-16
81,51,57,seekingalpha.com,7,151.101.66.2,us,2016-08-21,2018-10-26
81,49,52,wattpad.com,1,104.16.109.12,us,2018-06-24,2018-10-22
81,52,57,is.gd,7,104.31.15.172,us,2016-03-30,2018-11-20
81,58,62,gitlab.com,1,40.79.82.214,us,2017-11-19,2018-11-21
81,55,59,16mb.com,42,185.28.21.90,us,2018-07-25,2018-11-12
81,60,65,aweber.com,3,204.194.222.24,us,2018-05-20,2018-10-10
81,55,62,rollingstone.com,68,151.101.200.69,us,2015-08-02,2018-11-20
81,55,58,zeit.de,62,217.13.69.39,de,2013-10-08,2018-11-21
81,60,66,entrepreneur.com,1630,151.101.33.63,us,2013-12-11,2018-11-22
81,55,62,purdue.edu,76,128.210.126.182,us,2017-05-05,2018-11-21
81,53,59,lonelyplanet.com,29,151.101.248.143,us,2017-02-05,2018-11-21
81,58,58,blogspot.jp,5,172.217.7.193,us,2017-08-28,2018-10-23
81,58,64,variety.com,27,192.0.79.32,us,2018-09-21,2018-11-21
81,49,55,bfmtv.com,97,143.204.83.23,us,2014-11-28,2018-11-22
81,56,62,elsevier.com,31,52.28.96.204,de,2015-01-28,2018-11-21
81,62,66,bluehost.com,5,18.221.126.228,us,2017-09-16,2018-11-22
81,53,60,thesun.co.uk,18,104.106.251.24,us,2017-05-27,2018-11-20
81,54,61,illinois.edu,324,52.85.131.36,us,2017-05-06,2018-11-22
81,55,62,fao.org,10,45.60.122.13,us,2017-06-25,2018-11-21
81,55,48,hc360.com,6,65.153.196.199,us,2018-03-03,2018-10-22
81,57,60,google.com.tr,2,173.194.213.139,us,2018-11-07,2018-11-17
81,69,72,dreamhost.com,1,151.101.34.202,us,2018-09-18,2018-09-18
81,49,56,nationalpost.com,18,192.0.79.32,us,2018-05-25,2018-11-21
81,58,64,billboard.com,14,104.17.109.31,us,2018-05-20,2018-11-20
81,46,52,iol.co.za,1,104.20.96.21,us,2018-06-29,2018-10-28
81,59,66,ups.com,10,192.0.79.32,us,2017-02-25,2018-11-18
81,61,66,msdn.com,37,65.52.210.213,us,2014-11-16,2018-11-21
81,53,59,news.com.au,92,23.46.200.224,us,2017-04-22,2018-11-20
81,55,58,j.mp,73,67.199.248.16,us,2016-08-12,2018-11-21
81,57,61,nsw.gov.au,36,116.90.57.238,au,2017-01-27,2018-11-21
81,45,48,no-ip.org,3,83.253.60.141,se,2018-08-30,2018-09-15
81,46,44,de.tl,1,193.238.27.22,de,2018-03-07,2018-11-15
81,57,65,smarturl.it,5,52.206.168.130,us,2016-12-22,2018-11-20
81,55,60,jp.net,19,104.28.27.94,us,2017-09-29,2018-11-21
81,45,44,cba.pl,696,37.48.70.196,nl,2017-10-17,2018-11-22
81,45,48,eklablog.com,90,212.83.152.79,fr,2017-10-08,2018-11-22
81,63,68,eff.org,54,151.101.32.201,us,2016-01-10,2018-11-20
81,54,58,lulu.com,1,208.74.205.120,us,2017-10-09,2018-10-12
81,53,58,gnome.org,388,209.132.180.168,us,2016-04-03,2018-11-21
81,53,60,salon.com,149,151.101.33.167,us,2016-09-11,2018-11-21
81,51,60,ria.ru,3,255.255.255.255,,2018-03-08,2018-11-20
81,45,52,ernet.in,15,14.139.128.75,in,2018-08-22,2018-11-17
81,55,61,thomsonreuters.com,8,34.236.169.225,us,2017-12-24,2018-11-16
81,63,68,npmjs.com,15,151.101.32.162,us,2016-08-27,2018-11-17
81,48,51,blog.jp,8,203.104.130.159,jp,2017-07-21,2018-11-22
81,44,44,mihanblog.com,27,5.144.133.146,ir,2017-08-14,2018-11-21
81,49,56,ancestry.com,3,52.4.72.27,us,2017-05-17,2018-11-16
81,54,61,duke.edu,69,152.3.102.143,us,2017-05-21,2018-11-20
81,53,60,oregonlive.com,87,151.101.202.133,us,2014-10-05,2018-11-21
81,57,60,inria.fr,37,128.93.162.18,fr,2017-11-29,2018-11-21
81,60,62,shutterstock.com,2,255.255.255.255,,2018-06-09,2018-10-05
81,50,52,renren.com,6,103.235.252.17,cn,2017-11-01,2018-11-16
81,52,52,cocolog-nifty.com,123,121.94.171.150,jp,2017-04-25,2018-11-21
81,57,59,naver.jp,27,119.235.235.13,jp,2017-07-14,2018-11-20
81,45,46,freehostia.com,1904398,162.210.102.233,us,2017-04-17,2018-11-22
81,55,58,welt.de,21,23.52.161.76,us,2016-08-13,2018-11-20
81,51,56,dokuwiki.org,2,138.201.137.132,de,2018-06-23,2018-10-13
81,56,61,bit.do,3,54.83.52.76,us,2017-12-22,2018-11-14
81,49,56,gmu.edu,67,50.19.88.223,us,2017-04-30,2018-11-21
81,54,49,chinaz.com,6,183.136.217.14,cn,2015-05-12,2018-11-18
81,60,58,shop-pro.jp,19,133.130.34.97,jp,2017-11-21,2018-11-21
81,55,62,boston.com,18,151.101.128.153,us,2017-05-23,2018-11-21
80,59,65,venturebeat.com,708,192.0.66.2,us,2016-04-10,2018-11-22
80,56,53,cbox.ws,20,172.64.174.5,us,2017-11-20,2018-11-19
80,60,66,adweek.com,160,192.124.249.157,us,2013-07-06,2018-11-21
80,55,63,energy.gov,7,204.246.148.73,us,2017-05-05,2018-10-07
80,56,64,fedex.com,6,255.255.255.255,,2016-04-10,2018-11-21
80,58,65,infusionsoft.com,3,104.16.43.4,us,2018-09-09,2018-11-16
80,53,60,tamu.edu,10,165.91.24.173,us,2017-05-15,2018-11-21
80,53,59,express.co.uk,12,143.204.158.96,us,2017-01-21,2018-11-16
80,49,49,pconline.com.cn,31,157.185.172.74,us,2017-09-26,2018-11-21
80,53,60,aljazeera.com,134,172.231.76.7,us,2013-07-11,2018-11-21
80,59,65,bostonglobe.com,104,151.101.0.153,us,2017-01-21,2018-11-22
80,67,57,1und1.de,49,217.160.86.40,de,2017-09-18,2018-11-18
80,52,59,colorado.edu,8,128.138.183.114,us,2017-07-09,2018-11-21
80,52,59,wustl.edu,14,128.252.69.24,us,2017-07-10,2018-11-17
80,57,63,eclipse.org,16,198.41.30.198,ca,2017-02-18,2018-11-20
80,59,64,mtv.com,52,23.72.68.135,us,2016-09-06,2018-11-22
80,52,57,flipboard.com,72,54.173.237.23,us,2017-11-13,2018-11-21
80,53,60,rutgers.edu,16,23.23.73.180,us,2018-06-04,2018-11-18
80,58,65,archives.gov,27,34.205.46.38,us,2017-04-30,2018-11-20
80,58,54,livedoor.com,38,203.104.153.36,jp,2017-05-29,2018-11-21
80,41,48,doorblog.jp,5,125.6.146.14,jp,2017-09-06,2018-11-19
80,52,55,corriere.it,232,13.81.48.58,nl,2017-05-26,2018-11-22
80,54,62,chron.com,36,23.204.143.41,us,2017-01-27,2018-11-21
80,53,60,thedailybeast.com,64,104.16.74.76,us,2017-01-07,2018-11-21
80,51,58,rbc.ru,90,185.72.229.7,ru,2017-09-29,2018-11-21
80,52,59,asus.com,6,64.1.209.55,us,2017-09-23,2018-11-20
80,58,65,plos.org,92,216.74.38.77,us,2016-09-05,2018-11-21
80,58,64,thenextweb.com,1446,151.101.65.208,us,2016-06-28,2018-11-22
80,44,52,torontosun.com,44,192.0.78.13,us,2015-02-02,2018-11-21
80,55,62,nymag.com,21,151.101.0.70,us,2013-07-06,2018-11-20
80,58,63,gamespot.com,62,192.33.31.67,us,2017-08-23,2018-11-21
80,53,60,acs.org,23,198.29.7.46,us,2017-05-30,2018-11-20
80,55,62,newsweek.com,118,159.180.84.2,us,2016-11-24,2018-11-21
80,57,49,profile.typepad.com,12,104.18.138.190,us,2017-09-07,2018-11-21
80,54,61,discovery.com,9,23.219.88.81,us,2014-11-17,2018-10-25
80,49,55,genius.com,2,104.16.210.100,us,2017-08-09,2018-11-08
80,53,57,redbubble.com,7,35.197.246.110,eu,2017-11-03,2018-11-19
80,61,54,shinobi.jp,37,112.140.42.77,jp,2017-06-27,2018-11-19
80,51,56,elmundo.es,99,51.144.252.229,nl,2016-12-30,2018-11-21
80,60,66,bitly.com,48,67.199.248.14,us,2017-02-09,2018-11-21
80,53,59,newscientist.com,30,199.83.132.146,us,2017-02-02,2018-11-21
80,44,51,gob.ve,15,104.227.136.109,ca,2017-09-03,2018-11-16
80,47,55,lenta.ru,47,81.19.72.36,ru,2017-01-01,2018-11-21
80,55,61,gettyimages.com,2,162.13.182.49,gb,2017-01-13,2018-11-02
80,53,59,ucl.ac.uk,89,193.60.252.20,gb,2017-02-11,2018-11-21
80,49,50,webstarts.com,29,74.122.232.20,us,2017-04-04,2018-11-19
80,51,57,piktochart.com,20,104.25.201.10,us,2017-01-10,2018-11-20
80,52,59,patch.com,15,151.101.1.177,us,2018-05-27,2018-11-20
80,46,48,intensedebate.com,14,192.0.123.246,us,2016-07-28,2018-11-21
80,54,58,asahi.com,5,210.152.227.50,jp,2017-07-05,2018-11-20
80,61,66,oreilly.com,292,67.222.96.148,us,2013-07-04,2018-11-21
80,56,61,sky.com,5,23.196.85.90,us,2017-04-27,2018-11-17
80,53,60,indiana.edu,101,149.166.90.13,us,2017-04-23,2018-11-21
80,54,62,nvidia.com,7,161.47.5.25,us,2017-10-15,2018-11-20
80,53,61,ucdavis.edu,223,128.120.47.46,us,2015-07-02,2018-11-21
80,46,49,cafe24.com,16,222.122.213.214,kr,2018-02-15,2018-11-20
80,57,64,canada.ca,38,104.95.237.133,us,2017-11-08,2018-11-19
80,57,62,theregister.co.uk,248,104.18.227.129,us,2017-03-19,2018-11-22
80,58,63,vmware.com,3,107.154.103.19,us,2017-10-18,2018-11-21
80,50,51,infoseek.co.jp,8,255.255.255.255,,2018-04-25,2018-11-21
80,55,57,faz.net,238,217.13.71.84,de,2016-12-29,2018-11-21
80,53,60,virginia.edu,21,50.57.205.138,us,2017-04-28,2018-11-20
80,54,61,pnas.org,21,104.16.165.16,us,2018-02-20,2018-11-21
80,63,59,wbs-law.de,23,255.255.255.255,,2016-12-03,2018-11-19
80,53,61,angel.co,97,104.18.25.39,us,2016-05-05,2018-11-21
80,56,62,sap.com,39,23.218.117.201,us,2017-04-25,2018-11-21
80,42,46,page.tl,9,193.238.27.24,de,2017-09-15,2018-11-19
80,48,55,steemit.com,138,34.231.209.55,us,2018-03-27,2018-11-21
80,52,59,ucsb.edu,20,128.111.242.61,us,2017-05-25,2018-11-21
80,58,65,att.com,1,23.46.58.118,us,2017-10-25,2018-11-17
80,45,50,instapaper.com,12,54.214.250.8,us,2017-10-11,2018-11-01
80,56,63,investopedia.com,10,52.73.179.2,us,2017-04-08,2018-11-20
80,56,62,airbnb.com,18,23.56.125.206,us,2017-10-18,2018-11-21
80,51,58,pitt.edu,86,136.142.34.167,us,2017-05-23,2018-11-20
80,45,52,dailykos.com,1,52.89.111.143,us,2018-05-25,2018-11-18
80,42,46,justpaste.it,3,104.25.107.114,us,2017-05-24,2018-11-19
80,45,52,care2.com,225,8.47.77.87,us,2016-12-30,2018-11-21
80,52,59,asu.edu,76,50.56.5.89,us,2017-04-29,2018-11-22
80,58,65,biomedcentral.com,40,151.101.32.95,us,2014-11-18,2018-11-22
80,58,62,justgiving.com,1,52.30.7.51,ie,2017-05-01,2018-10-05
80,56,62,recode.net,3,151.101.201.52,us,2018-11-19,2018-11-22
80,53,60,jhu.edu,34,128.220.50.87,us,2017-08-05,2018-11-21
80,48,55,staples.com,1,104.96.245.114,us,2017-08-02,2018-11-14
80,45,50,eleconomista.es,9029,23.75.178.62,us,2015-05-12,2018-11-22
80,57,59,cdbaby.com,17,104.196.229.224,us,2017-12-25,2018-11-21
80,57,63,tmz.com,4,54.230.19.224,us,2018-01-14,2018-11-03
80,65,69,pcworld.com,295,151.101.202.165,us,2013-12-11,2018-11-21
80,60,66,qz.com,73,192.0.66.2,us,2018-04-08,2018-11-21
80,54,58,gouv.qc.ca,16,144.217.219.201,ca,2017-06-21,2018-11-17
80,48,52,colourlovers.com,2,104.24.14.91,us,2015-05-13,2018-10-06
80,54,60,sfu.ca,62,142.58.95.121,ca,2014-11-18,2018-11-21
80,51,55,yellowpages.com,4,208.93.105.173,us,2018-07-29,2018-11-15
80,54,60,uci.edu,18,128.200.217.28,us,2017-04-27,2018-11-21
80,45,53,city-data.com,6,173.193.24.64,us,2016-11-07,2018-11-20
80,41,43,snack.ws,3,34.228.34.69,us,2017-08-09,2018-10-27
80,69,73,herokuapp.com,706,34.226.179.149,us,2017-09-11,2018-11-21
80,48,51,blogfa.com,26,149.56.201.253,ca,2017-06-16,2018-11-21
80,53,60,mercurynews.com,60,192.0.66.2,us,2018-01-06,2018-11-21
80,61,61,typo3.org,2,88.99.248.52,de,2018-05-31,2018-11-20
80,57,63,azurewebsites.net,18670,40.118.235.113,us,2017-10-22,2018-11-22
80,53,52,idnes.cz,149,185.17.117.45,cz,2017-04-09,2018-11-22
80,63,69,hbr.org,20,52.84.125.93,us,2016-01-15,2018-11-22
80,49,57,ask.com,82,151.101.250.114,us,2017-01-03,2018-11-21
80,46,53,rpi.edu,3,128.113.28.23,us,2017-06-19,2018-11-18
80,59,55,so-net.ne.jp,38,59.106.105.53,jp,2017-02-10,2018-11-22
80,54,62,howstuffworks.com,52,54.230.62.233,us,2017-08-17,2018-11-21
80,65,69,pcmag.com,683,192.33.31.80,us,2013-08-07,2018-11-22
80,56,63,hollywoodreporter.com,82,104.17.239.25,us,2014-11-26,2018-11-21
80,58,65,deloitte.com,1,104.124.242.61,us,2018-06-19,2018-10-04
80,56,62,xkcd.com,461,104.196.146.194,us,2017-01-21,2018-11-21
80,56,60,fsf.org,36,18.4.89.78,us,2016-04-04,2018-11-21
80,50,55,visual.ly,12,52.7.61.155,us,2016-08-10,2018-11-19
80,51,58,hawaii.edu,27,52.0.144.178,us,2017-05-06,2018-11-21
80,58,60,mynavi.jp,25,13.32.121.174,us,2016-04-08,2018-11-21
80,52,60,arizona.edu,32,128.196.105.169,us,2017-06-01,2018-11-21
80,56,60,smashingmagazine.com,28,54.211.3.186,us,2016-12-30,2018-11-19
79,48,50,libero.it,3,54.230.19.185,us,2018-01-27,2018-11-19
79,50,58,rg.ru,32,195.16.117.251,ru,2016-12-22,2018-11-22
79,48,53,bulbagarden.net,1,104.20.60.214,us,2017-08-22,2018-10-12
79,52,58,3m.com,3,23.198.158.86,us,2018-09-04,2018-09-22
79,57,63,msnbc.com,61,23.196.121.102,us,2014-04-24,2018-11-21
79,58,63,bleacherreport.com,10,151.101.193.5,us,2017-02-22,2018-11-19
79,50,56,byu.edu,29,128.187.102.7,us,2017-05-23,2018-11-19
79,50,57,newegg.com,30,23.33.46.61,us,2017-08-03,2018-11-21
79,51,58,csmonitor.com,78,54.230.19.78,us,2013-06-25,2018-11-21
79,50,55,createspace.com,181,176.32.101.241,us,2016-09-13,2018-11-21
79,52,59,ew.com,76,54.230.19.237,us,2016-11-23,2018-11-21
79,54,58,abril.com.br,27,192.0.78.13,us,2018-05-21,2018-11-20
79,39,43,bookcrossing.com,1,206.72.121.100,us,2018-10-17,2018-10-17
79,52,55,instawidget.net,1,96.126.103.183,us,2018-10-21,2018-10-21
79,53,59,podbean.com,299,107.23.224.36,us,2017-04-10,2018-11-21
79,54,62,people.com,58,52.84.122.56,us,2015-05-12,2018-11-21
79,53,60,seattletimes.com,105,23.215.102.120,us,2016-12-01,2018-11-21
79,52,57,boingboing.net,1563,151.101.1.175,us,2013-07-04,2018-11-22
79,51,51,zol.com.cn,45,65.153.158.163,us,2017-08-10,2018-11-21
79,43,47,beep.com,3,149.202.25.211,fr,2017-07-27,2018-10-15
79,58,55,ovh.net,730,188.165.199.119,fr,2017-07-25,2018-11-22
79,51,55,mybb.com,14,104.25.195.102,us,2017-07-28,2018-11-21
79,58,65,proofpoint.com,4,67.231.154.66,us,2018-09-28,2018-11-20
79,52,59,gatech.edu,17,143.215.248.71,us,2017-05-01,2018-11-21
79,51,58,phys.org,107,72.251.236.55,us,2016-05-24,2018-11-21
79,51,59,washingtontimes.com,18,54.88.80.84,us,2016-12-30,2018-11-20
79,58,62,warnerbros.com,2,104.17.129.9,us,2017-05-18,2018-11-17
79,55,63,today.com,93,23.207.194.221,us,2017-04-09,2018-11-21
79,61,65,intuit.com,47,23.66.136.17,us,2017-08-12,2018-11-21
79,38,40,dothome.co.kr,23,112.175.184.82,kr,2017-08-15,2018-11-20
79,57,62,globalnews.ca,37,192.0.79.32,us,2018-05-25,2018-11-21
79,58,64,foxbusiness.com,15,104.100.50.29,us,2017-04-24,2018-11-21
79,63,68,stripe.com,188,54.218.102.204,us,2016-09-02,2018-11-22
79,58,65,uservoice.com,81,104.17.31.92,us,2017-04-27,2018-11-21
79,51,58,motherjones.com,67,192.0.66.2,us,2013-06-24,2018-11-21
79,58,64,vanityfair.com,19,151.101.32.239,us,2016-01-20,2018-11-21
79,35,42,dailystrength.org,2,104.255.93.67,us,2018-06-02,2018-11-21
79,52,56,abc.es,82,104.96.221.136,us,2015-07-05,2018-11-20
79,51,59,theknot.com,1,198.101.189.9,us,2018-06-11,2018-10-17
79,50,53,blurb.com,1,69.25.104.81,us,2017-12-31,2018-10-05
79,60,65,adage.com,21,104.16.147.118,us,2018-01-15,2018-11-20
79,55,62,computerworld.com,270,151.101.202.165,us,2015-01-29,2018-11-22
79,54,61,nasdaq.com,8,104.91.33.163,us,2017-03-31,2018-11-17
79,49,57,voanews.com,157,104.91.40.36,us,2017-02-18,2018-11-21
79,59,65,uber.com,10,255.255.255.255,,2017-09-12,2018-11-20
79,52,58,blogtalkradio.com,80,13.33.76.75,us,2014-02-10,2018-11-21
79,51,59,popsugar.com,109,52.45.247.26,us,2015-05-13,2018-11-22
79,36,39,myblog.de,20,178.63.84.126,de,2018-09-24,2018-11-21
79,57,62,ctvnews.ca,244,23.195.229.209,us,2014-11-27,2018-11-22
79,50,56,theage.com.au,2,104.110.149.227,us,2017-05-30,2018-10-22
79,51,55,focus.de,2,23.60.72.241,us,2018-06-10,2018-11-20
79,48,54,unam.mx,125,132.248.28.158,mx,2018-03-02,2018-11-21
79,57,63,timeout.com,137,151.101.32.67,us,2015-05-13,2018-11-21
79,54,58,perl.org,25,188.40.132.3,de,2014-11-16,2018-11-21
79,58,64,nhl.com,4,255.255.255.255,,2017-06-01,2018-11-21
79,41,43,tok2.com,1,118.238.21.55,jp,2018-09-30,2018-10-13
79,49,55,dzone.com,25,34.203.145.126,us,2017-04-25,2018-11-20
79,54,61,medicalnewstoday.com,51,216.139.234.72,us,2017-03-18,2018-11-21
79,51,56,archlinux.org,115,138.201.81.199,de,2017-11-20,2018-11-21
79,50,57,fsu.edu,33,128.186.72.147,us,2017-07-18,2018-11-21
79,51,57,dw.com,38,194.55.30.45,de,2016-08-12,2018-11-21
79,49,55,cnrs.fr,2,134.206.83.12,fr,2018-11-07,2018-11-07
79,54,61,autodesk.com,41,23.13.147.116,us,2017-05-02,2018-11-21
79,51,53,wdr.de,40,184.50.170.210,nl,2017-10-11,2018-11-20
79,42,47,pearltrees.com,3,93.184.35.40,fr,2017-05-28,2018-11-19
79,57,63,deadline.com,15,192.0.79.33,us,2018-09-24,2018-11-15
79,65,63,1and1.com,99,82.165.229.118,de,2018-04-04,2018-11-19
79,34,38,inube.com,8,46.45.155.131,tr,2017-04-23,2018-11-20
79,40,42,zohosites.com,1321,8.39.54.58,us,2018-04-07,2018-11-22
79,53,59,garmin.com,64,104.16.35.59,us,2017-10-29,2018-11-21
79,42,47,magcloud.com,2,23.23.145.67,us,2015-08-01,2018-09-16
79,51,51,e-monsite.com,17,212.129.43.192,fr,2017-09-03,2018-11-21
79,56,62,nfl.com,1,104.91.40.140,us,2018-03-03,2018-09-28
79,58,64,techtarget.com,53,206.19.49.162,us,2015-02-06,2018-11-21
79,61,65,orf.at,195,194.232.104.79,at,2016-07-16,2018-11-21
79,50,57,rottentomatoes.com,10,52.84.125.5,us,2017-06-28,2018-11-19
79,49,57,ajc.com,18,52.85.224.233,us,2017-04-21,2018-11-21
79,49,52,blogspot.ch,3,172.217.7.129,us,2017-09-18,2018-10-27
79,53,60,philly.com,60,192.229.173.158,us,2015-05-13,2018-11-21
79,39,44,iol.pt,12,193.126.240.182,pt,2017-11-25,2018-11-03
79,53,55,plala.or.jp,13,60.43.63.104,jp,2018-05-09,2018-11-20
79,53,60,virginia.gov,2,70.166.75.12,us,2017-05-26,2018-11-19
79,55,58,gimp.org,2,209.132.180.179,us,2017-05-03,2018-10-23
79,47,49,blog.hu,5,217.20.131.8,hu,2017-09-12,2018-10-27
79,55,61,technologyreview.com,34,34.206.36.121,us,2017-01-27,2018-11-21
79,44,51,wayne.edu,200,141.217.0.177,us,2017-01-24,2018-11-22
79,54,57,photoshelter.com,18,35.196.139.73,us,2017-11-04,2018-11-21
79,55,62,weforum.org,11,72.247.70.60,us,2017-04-23,2018-11-21
79,53,60,northwestern.edu,95,129.105.1.229,us,2017-05-03,2018-11-22
79,50,56,spreaker.com,116,176.34.245.46,ie,2015-05-13,2018-11-21
79,58,54,wko.at,10,194.107.236.210,at,2018-05-28,2018-11-20
79,42,49,smore.com,6,52.37.26.96,us,2016-02-08,2018-11-19
79,46,53,grammy.com,15,23.217.152.164,us,2017-09-06,2018-11-21
79,65,74,bigcommerce.com,6,52.207.166.203,us,2017-05-09,2018-11-21
79,50,58,brownpapertickets.com,256,205.234.70.23,us,2017-04-27,2018-11-21
79,54,62,texas.gov,3,204.65.45.8,us,2016-12-27,2018-10-24
79,55,61,unity3d.com,208,169.54.221.59,us,2015-11-20,2018-11-21
79,51,57,discogs.com,11,104.196.41.249,us,2017-11-17,2018-11-20
79,49,56,breitbart.com,132,35.241.35.213,us,2016-04-11,2018-11-22
79,49,56,ucsc.edu,14,128.114.232.9,us,2017-06-22,2018-11-20
79,52,59,osu.edu,119,209.15.19.173,us,2017-05-11,2018-11-21
79,45,50,dreamhosters.com,2109,66.33.213.83,us,2017-06-20,2018-11-22
79,54,57,mixi.jp,1,52.198.89.90,jp,2017-09-13,2018-09-08
79,51,53,ilsole24ore.com,101,212.45.96.162,it,2017-02-04,2018-11-21
79,38,46,fansided.com,9,104.25.120.13,us,2017-04-04,2018-11-20
79,53,60,mass.gov,121,45.33.80.225,us,2017-05-01,2018-11-21
79,53,60,ibtimes.com,161,23.22.23.116,us,2013-07-09,2018-11-21
79,42,49,as.com,86,23.215.130.243,us,2017-10-20,2018-11-21
79,54,61,livescience.com,42,104.96.237.66,us,2014-11-17,2018-11-22
79,44,51,nexusmods.com,11,104.25.118.119,us,2018-05-26,2018-11-19
79,52,59,vt.edu,58,128.173.228.144,us,2017-08-06,2018-11-21
79,41,47,fontspace.com,3,69.160.34.22,us,2018-03-04,2018-09-23
79,53,58,philips.com,27,104.65.12.49,us,2017-09-14,2018-11-21
79,55,61,thetimes.co.uk,1,23.53.112.211,us,2018-10-07,2018-10-07
79,53,60,ncsu.edu,42,172.217.7.179,us,2017-06-19,2018-11-22
79,52,60,denverpost.com,204,151.101.33.53,us,2017-01-24,2018-11-21
79,57,63,sba.gov,1,184.72.97.200,us,2018-11-17,2018-11-17
79,43,50,zotero.org,24,52.7.135.38,us,2016-04-24,2018-11-21
79,53,60,metro.co.uk,65,192.0.79.33,us,2018-05-21,2018-11-21
79,62,64,woocommerce.com,3,255.255.255.255,,2017-08-06,2018-11-20
79,51,57,greenpeace.org,37,104.107.30.125,us,2017-05-21,2018-11-21
79,60,61,opencart.com,21,104.20.14.19,us,2018-05-14,2018-11-21
79,53,59,ed.ac.uk,14,129.215.10.218,gb,2017-06-14,2018-11-19
79,45,56,kinopoisk.ru,2,87.250.251.185,ru,2018-06-18,2018-11-19
79,56,61,polldaddy.com,2,192.0.123.248,us,2018-07-11,2018-11-11
79,54,61,lenovo.com,14,52.221.111.117,sg,2017-09-15,2018-11-18
79,52,56,nikkeibp.co.jp,7,52.192.132.117,jp,2017-09-25,2018-11-05
78,60,59,web.com,1,207.204.49.12,us,2018-11-21,2018-11-21
78,42,46,meneame.net,32,46.137.102.197,ie,2017-06-29,2018-11-21
78,51,59,dallasnews.com,20,34.236.13.193,us,2017-03-15,2018-11-21
78,45,47,17173.com,9,255.255.255.255,,2017-11-15,2018-11-17
78,49,57,nbcsports.com,7,255.255.255.255,,2018-06-02,2018-11-20
78,49,54,laptop.org,53,204.187.15.151,ca,2016-12-18,2018-11-21
78,52,60,xenforo.com,11,104.25.98.119,us,2017-03-17,2018-11-21
78,48,52,hu-berlin.de,127,141.20.4.104,de,2018-08-29,2018-11-21
78,50,57,cuny.edu,39807,150.210.227.65,us,2017-05-05,2018-11-22
78,52,47,webnode.cz,5,178.238.32.33,cz,2018-04-20,2018-11-21
78,56,64,globenewswire.com,55,198.55.192.3,us,2017-02-09,2018-11-21
78,60,67,slack.com,775,52.84.126.79,us,2017-11-16,2018-11-06
78,42,48,wetpaint.com,3,192.124.249.9,us,2017-04-25,2018-11-21
78,52,52,bravenet.com,13,65.39.176.102,ca,2017-07-16,2018-11-21
78,48,53,pbase.com,2,255.255.255.255,,2016-04-10,2018-11-20
78,52,57,francetvinfo.fr,88,184.51.101.27,us,2016-12-29,2018-11-21
78,52,59,ct.gov,4,159.247.0.240,us,2017-07-05,2018-11-21
78,54,61,guidestar.org,4,184.28.17.81,us,2017-10-12,2018-11-21
78,45,54,subscribe.ru,13,185.76.232.230,ru,2018-05-27,2018-11-21
78,51,51,blogspot.gr,2,216.58.192.193,ch,2017-09-21,2018-10-26
78,64,68,hostgator.com,5,18.220.249.233,us,2017-05-30,2018-11-20
78,49,47,bplaced.net,1,148.251.139.228,de,2018-11-18,2018-11-18
78,33,38,bcz.com,151,104.225.220.129,us,2017-09-21,2018-11-22
78,51,57,iop.org,4,52.16.160.11,ie,2017-11-26,2018-11-18
78,69,73,googleblog.com,36,172.217.7.129,us,2017-02-07,2018-11-21
78,57,53,itmedia.co.jp,303,52.199.40.118,jp,2016-08-23,2018-11-21
78,41,43,marche.it,1,84.38.50.158,it,2018-08-17,2018-08-21
78,48,52,tagesspiegel.de,22,104.68.125.14,us,2017-12-04,2018-11-21
78,40,48,fullerton.edu,1,137.151.61.147,us,2017-12-07,2018-09-08
78,50,58,unl.edu,48,129.93.2.85,us,2018-05-29,2018-11-21
78,40,46,rivals.com,47,104.16.18.251,us,2017-06-22,2018-11-21
78,58,65,freshdesk.com,20,34.199.176.140,us,2017-09-16,2018-11-19
78,51,59,baltimoresun.com,32,23.35.188.151,us,2015-08-02,2018-11-22
78,51,58,oregonstate.edu,75,128.193.40.35,us,2017-05-22,2018-11-21
78,56,58,emailmeform.com,2,104.16.14.9,us,2016-04-10,2018-11-07
78,51,56,stuff.co.nz,42,23.73.161.158,us,2017-04-01,2018-11-21
78,49,56,nationbuilder.com,83,23.49.185.60,us,2017-06-22,2018-11-21
78,53,61,stitcher.com,17,143.204.101.30,us,2018-09-20,2018-11-21
78,49,53,uni-heidelberg.de,1,129.206.100.231,de,2017-11-17,2018-10-04
78,59,64,iheart.com,31,151.101.202.25,us,2017-11-20,2018-11-21
78,46,49,interia.pl,10,217.74.71.147,pl,2018-03-27,2018-11-21
78,49,56,boredpanda.com,86,94.31.29.99,gb,2017-01-04,2018-11-22
78,50,57,arduino.cc,276,34.206.140.42,us,2016-08-12,2018-11-21
78,49,56,missouri.edu,126,128.206.12.104,us,2017-04-29,2018-11-21
78,55,58,bt.com,116,69.164.39.144,us,2017-05-01,2018-11-20
78,62,66,chromium.org,4,216.239.32.27,us,2016-10-24,2018-11-21
78,50,57,uiowa.edu,15,128.255.102.61,us,2017-04-25,2018-11-19
78,54,61,digitaltrends.com,702,151.101.202.49,us,2016-04-10,2018-11-22
